Index	Date	Time	Readings (%RH)	Readings (�C)	Type
3518	2/1/2017	11:09:57 PM	76.8	26.1	
3519	2/2/2017	12:09:57 AM	78.1	25.5	
3520	2/2/2017	1:09:57 AM	79.8	25.1	
3521	2/2/2017	2:09:57 AM	79.4	24.6	
3522	2/2/2017	3:09:57 AM	80.1	24.3	
3523	2/2/2017	4:09:57 AM	80.7	24.4	
3524	2/2/2017	5:09:57 AM	81.2	24.5	
3525	2/2/2017	6:09:57 AM	82.9	24.2	
3526	2/2/2017	7:09:57 AM	81.2	25.2	
3527	2/2/2017	8:09:57 AM	82.6	25.1	
3528	2/2/2017	9:09:57 AM	81.8	25.7	
3529	2/2/2017	10:09:57 AM	80.0	26.0	
3530	2/2/2017	11:09:57 AM	79.7	26.9	
3531	2/2/2017	12:09:57 PM	73.3	27.7	
3532	2/2/2017	1:09:57 PM	71.0	28.8	
3533	2/2/2017	2:09:57 PM	68.9	29.7	
3534	2/2/2017	3:09:57 PM	67.6	30.3	
3535	2/2/2017	4:09:57 PM	63.6	31.3	
3536	2/2/2017	5:09:57 PM	59.4	33.7	
3537	2/2/2017	6:09:57 PM	48.4	36.5	
3538	2/2/2017	7:09:57 PM	57.1	32.9	
3539	2/2/2017	8:09:57 PM	65.7	30.4	
3540	2/2/2017	9:09:57 PM	70.9	29.0	
3541	2/2/2017	10:09:57 PM	73.8	27.7	
3542	2/2/2017	11:09:57 PM	73.8	27.3	
3543	2/3/2017	12:09:57 AM	74.9	26.9	
3544	2/3/2017	1:09:57 AM	76.2	26.5	
3545	2/3/2017	2:09:57 AM	76.8	25.9	
3546	2/3/2017	3:09:57 AM	77.7	25.4	
3547	2/3/2017	4:09:57 AM	78.3	25.5	
3548	2/3/2017	5:09:57 AM	78.7	25.6	
3549	2/3/2017	6:09:57 AM	80.8	25.4	
3550	2/3/2017	7:09:57 AM	82.6	25.4	
3551	2/3/2017	8:09:57 AM	82.5	26.0	
3552	2/3/2017	9:09:57 AM	84.0	26.4	
3553	2/3/2017	10:09:57 AM	81.6	26.8	
3554	2/3/2017	11:09:57 AM	79.6	26.9	
3555	2/3/2017	12:09:57 PM	77.2	26.9	
3556	2/3/2017	1:09:57 PM	75.6	27.4	
3557	2/3/2017	2:09:57 PM	70.8	28.8	
3558	2/3/2017	3:09:57 PM	67.8	29.6	
3559	2/3/2017	4:09:57 PM	64.1	29.6	
3560	2/3/2017	5:09:57 PM	61.2	30.5	
3561	2/3/2017	6:09:57 PM	50.3	33.6	
3562	2/3/2017	7:09:57 PM	60.8	29.8	
3563	2/3/2017	8:09:57 PM	65.5	27.9	
3564	2/3/2017	9:09:57 PM	68.1	27.1	
3565	2/3/2017	10:09:57 PM	70.0	26.8	
3566	2/3/2017	11:09:57 PM	71.9	26.2	
3567	2/4/2017	12:09:57 AM	73.3	25.7	
3568	2/4/2017	1:09:57 AM	73.8	25.4	
3569	2/4/2017	2:09:57 AM	73.8	25.1	
3570	2/4/2017	3:09:57 AM	74.0	24.9	
3571	2/4/2017	4:09:57 AM	74.7	24.4	
3572	2/4/2017	5:09:57 AM	75.8	24.2	
3573	2/4/2017	6:09:57 AM	77.3	23.9	
3574	2/4/2017	7:09:57 AM	78.2	23.9	
3575	2/4/2017	8:09:57 AM	76.5	24.7	
3576	2/4/2017	9:09:57 AM	73.5	25.7	
3577	2/4/2017	10:09:57 AM	69.2	26.0	
3578	2/4/2017	11:09:57 AM	69.5	26.4	
3579	2/4/2017	12:09:57 PM	67.8	27.0	
3580	2/4/2017	1:09:57 PM	65.6	27.6	
3581	2/4/2017	2:09:57 PM	61.7	28.6	
3582	2/4/2017	3:09:57 PM	61.5	29.6	
3583	2/4/2017	4:09:57 PM	56.9	30.8	
3584	2/4/2017	5:09:57 PM	52.0	33.1	
3585	2/4/2017	6:09:57 PM	39.3	36.7	
3586	2/4/2017	7:09:57 PM	51.8	31.4	
3587	2/4/2017	8:09:57 PM	62.1	28.6	
3588	2/4/2017	9:09:57 PM	66.4	27.6	
3589	2/4/2017	10:09:57 PM	69.7	26.6	
3590	2/4/2017	11:09:57 PM	71.3	25.9	
3591	2/5/2017	12:09:57 AM	72.2	25.5	
3592	2/5/2017	1:09:57 AM	73.6	24.4	
3593	2/5/2017	2:09:57 AM	73.6	24.2	
3594	2/5/2017	3:09:57 AM	74.2	23.6	
3595	2/5/2017	4:09:57 AM	75.2	23.1	
3596	2/5/2017	5:09:57 AM	76.0	22.8	
3597	2/5/2017	6:09:57 AM	75.8	22.6	
3598	2/5/2017	7:09:57 AM	79.8	22.5	
3599	2/5/2017	8:09:57 AM	76.6	24.2	
3600	2/5/2017	9:09:57 AM	71.1	25.5	
3601	2/5/2017	10:09:57 AM	66.8	27.2	
3602	2/5/2017	11:09:57 AM	62.4	28.7	
3603	2/5/2017	12:09:57 PM	57.4	29.6	
3604	2/5/2017	1:09:57 PM	54.5	30.7	
3605	2/5/2017	2:09:57 PM	53.2	31.6	
3606	2/5/2017	3:09:57 PM	50.1	32.1	
3607	2/5/2017	4:09:57 PM	49.5	33.3	
3608	2/5/2017	5:09:57 PM	43.1	36.1	
3609	2/5/2017	6:09:57 PM	34.6	38.7	
3610	2/5/2017	7:09:57 PM	46.8	33.1	
3611	2/5/2017	8:09:57 PM	55.6	30.9	
3612	2/5/2017	9:09:57 PM	62.1	29.6	
3613	2/5/2017	10:09:57 PM	65.2	28.8	
3614	2/5/2017	11:09:57 PM	68.0	28.3	
3615	2/6/2017	12:09:57 AM	69.3	28.2	
3616	2/6/2017	1:09:57 AM	69.3	27.9	
3617	2/6/2017	2:09:57 AM	68.7	27.6	
3618	2/6/2017	3:09:57 AM	72.1	27.3	
3619	2/6/2017	4:09:57 AM	73.2	26.9	
3620	2/6/2017	5:09:57 AM	74.2	26.1	
3621	2/6/2017	6:09:57 AM	79.5	25.2	
3622	2/6/2017	7:09:57 AM	79.3	24.9	
3623	2/6/2017	8:09:57 AM	80.7	25.3	
3624	2/6/2017	9:09:57 AM	79.6	25.7	
3625	2/6/2017	10:09:57 AM	80.4	26.2	
3626	2/6/2017	11:09:57 AM	81.0	26.1	
3627	2/6/2017	12:09:57 PM	81.0	26.1	
3628	2/6/2017	1:09:57 PM	80.6	26.1	
3629	2/6/2017	2:09:57 PM	81.2	25.4	
3630	2/6/2017	3:09:57 PM	81.4	26.2	
3631	2/6/2017	4:09:57 PM	77.7	26.4	
3632	2/6/2017	5:09:57 PM	78.9	26.1	
3633	2/6/2017	6:09:57 PM	79.7	26.3	
3634	2/6/2017	7:09:57 PM	81.0	26.1	
3635	2/6/2017	8:09:57 PM	81.2	25.9	
3636	2/6/2017	9:09:57 PM	78.9	25.7	
3637	2/6/2017	10:09:57 PM	78.2	25.5	
3638	2/6/2017	11:09:57 PM	78.9	25.3	
3639	2/7/2017	12:09:57 AM	79.4	25.1	
3640	2/7/2017	1:09:57 AM	79.9	24.6	
3641	2/7/2017	2:09:57 AM	80.8	24.1	
3642	2/7/2017	3:09:57 AM	80.2	23.9	
3643	2/7/2017	4:09:57 AM	80.6	23.6	
3644	2/7/2017	5:09:57 AM	81.1	23.7	
3645	2/7/2017	6:09:57 AM	80.9	23.7	
3646	2/7/2017	7:09:57 AM	81.3	23.7	
3647	2/7/2017	8:09:57 AM	82.4	23.8	
3648	2/7/2017	9:09:57 AM	81.4	24.8	
3649	2/7/2017	10:09:57 AM	76.3	25.5	
3650	2/7/2017	11:09:57 AM	73.7	26.3	
3651	2/7/2017	12:09:57 PM	70.4	26.8	
3652	2/7/2017	1:09:57 PM	67.3	27.7	
3653	2/7/2017	2:09:57 PM	64.8	28.4	
3654	2/7/2017	3:09:57 PM	63.9	29.0	
3655	2/7/2017	4:09:57 PM	61.6	29.7	
3656	2/7/2017	5:09:57 PM	54.3	32.0	
3657	2/7/2017	6:09:57 PM	43.5	35.7	
3658	2/7/2017	7:09:57 PM	54.5	31.8	
3659	2/7/2017	8:09:57 PM	65.2	28.6	
3660	2/7/2017	9:09:57 PM	71.1	27.4	
3661	2/7/2017	10:09:57 PM	71.5	26.7	
3662	2/7/2017	11:09:57 PM	73.9	25.7	
3663	2/8/2017	12:09:57 AM	74.7	25.1	
3664	2/8/2017	1:09:57 AM	75.7	24.7	
3665	2/8/2017	2:09:57 AM	76.8	24.2	
3666	2/8/2017	3:09:57 AM	76.8	23.7	
3667	2/8/2017	4:09:57 AM	77.7	23.7	
3668	2/8/2017	5:09:57 AM	78.3	23.9	
3669	2/8/2017	6:09:57 AM	78.7	24.1	
3670	2/8/2017	7:09:57 AM	78.8	24.6	
3671	2/8/2017	8:09:57 AM	79.7	25.3	
3672	2/8/2017	9:09:57 AM	79.8	25.4	
3673	2/8/2017	10:09:57 AM	75.5	26.7	
3674	2/8/2017	11:09:57 AM	69.6	27.6	
3675	2/8/2017	12:09:57 PM	65.5	28.6	
3676	2/8/2017	1:09:57 PM	62.3	29.8	
3677	2/8/2017	2:09:57 PM	61.0	30.6	
3678	2/8/2017	3:09:57 PM	56.7	31.2	
3679	2/8/2017	4:09:57 PM	57.6	31.8	
3680	2/8/2017	5:09:57 PM	56.2	32.3	
3681	2/8/2017	6:09:57 PM	55.2	32.8	
3682	2/8/2017	7:09:57 PM	58.7	31.5	
3683	2/8/2017	8:09:57 PM	63.7	29.9	
3684	2/8/2017	9:09:57 PM	69.2	29.2	
3685	2/8/2017	10:09:57 PM	71.3	28.7	
3686	2/8/2017	11:09:57 PM	73.9	28.1	
3687	2/9/2017	12:09:57 AM	75.2	27.5	
3688	2/9/2017	1:09:57 AM	75.5	27.0	
3689	2/9/2017	2:09:57 AM	76.0	26.8	
3690	2/9/2017	3:09:57 AM	76.2	26.3	
3691	2/9/2017	4:09:57 AM	76.0	26.1	
3692	2/9/2017	5:09:57 AM	76.4	26.1	
3693	2/9/2017	6:09:57 AM	79.3	25.6	
3694	2/9/2017	7:09:57 AM	80.0	25.9	
3695	2/9/2017	8:09:57 AM	77.6	26.5	
3696	2/9/2017	9:09:57 AM	75.2	27.6	
3697	2/9/2017	10:09:57 AM	70.2	28.7	
3698	2/9/2017	11:09:57 AM	67.2	29.3	
3699	2/9/2017	12:09:57 PM	61.8	30.8	
3700	2/9/2017	1:09:57 PM	59.8	31.3	
3701	2/9/2017	2:09:57 PM	55.7	32.3	
3702	2/9/2017	3:09:57 PM	52.5	33.3	
3703	2/9/2017	4:09:57 PM	51.2	33.8	
3704	2/9/2017	5:09:57 PM	46.7	35.0	
3705	2/9/2017	6:09:57 PM	52.2	32.2	
3706	2/9/2017	7:09:57 PM	57.4	30.8	
3707	2/9/2017	8:09:57 PM	62.6	30.1	
3708	2/9/2017	9:09:57 PM	65.0	29.4	
3709	2/9/2017	10:09:57 PM	67.5	29.1	
3710	2/9/2017	11:09:57 PM	68.3	28.4	
3711	2/10/2017	12:09:57 AM	67.4	27.8	
3712	2/10/2017	1:09:57 AM	67.1	26.9	
3713	2/10/2017	2:09:57 AM	69.1	26.4	
3714	2/10/2017	3:09:57 AM	69.6	26.1	
3715	2/10/2017	4:09:57 AM	69.0	25.9	
3716	2/10/2017	5:09:57 AM	70.3	25.4	
3717	2/10/2017	6:09:57 AM	72.6	24.9	
3718	2/10/2017	7:09:57 AM	73.9	25.1	
3719	2/10/2017	8:09:57 AM	72.9	25.6	
3720	2/10/2017	9:09:57 AM	69.4	26.5	
3721	2/10/2017	10:09:57 AM	67.8	27.6	
3722	2/10/2017	11:09:57 AM	65.5	28.3	
3723	2/10/2017	12:09:57 PM	59.9	29.8	
3724	2/10/2017	1:09:57 PM	56.9	30.7	
3725	2/10/2017	2:09:57 PM	56.1	31.7	
3726	2/10/2017	3:09:57 PM	53.4	32.6	
3727	2/10/2017	4:09:57 PM	49.5	33.4	
3728	2/10/2017	5:09:57 PM	46.9	34.4	
3729	2/10/2017	6:09:57 PM	46.0	34.9	
3730	2/10/2017	7:09:57 PM	52.9	32.6	
3731	2/10/2017	8:09:57 PM	61.5	30.3	
3732	2/10/2017	9:09:57 PM	62.3	29.4	
3733	2/10/2017	10:09:57 PM	62.7	29.1	
3734	2/10/2017	11:09:57 PM	64.4	28.2	
3735	2/11/2017	12:09:57 AM	66.6	27.7	
3736	2/11/2017	1:09:57 AM	67.1	27.6	
3737	2/11/2017	2:09:57 AM	68.8	27.0	
3738	2/11/2017	3:09:57 AM	70.6	26.4	
3739	2/11/2017	4:09:57 AM	71.5	26.1	
3740	2/11/2017	5:09:57 AM	72.7	25.7	
3741	2/11/2017	6:09:57 AM	73.5	25.3	
3742	2/11/2017	7:09:57 AM	74.4	25.6	
3743	2/11/2017	8:09:57 AM	69.2	26.3	
3744	2/11/2017	9:09:57 AM	66.3	27.2	
3745	2/11/2017	10:09:57 AM	63.6	28.1	
3746	2/11/2017	11:09:57 AM	60.5	29.5	
3747	2/11/2017	12:09:57 PM	55.6	30.3	
3748	2/11/2017	1:09:57 PM	52.8	31.1	
3749	2/11/2017	2:09:57 PM	46.0	31.8	
3750	2/11/2017	3:09:57 PM	47.3	32.7	
3751	2/11/2017	4:09:57 PM	47.4	33.1	
3752	2/11/2017	5:09:57 PM	42.0	34.4	
3753	2/11/2017	6:09:57 PM	35.1	37.1	
3754	2/11/2017	7:09:57 PM	45.8	32.8	
3755	2/11/2017	8:09:57 PM	56.2	29.8	
3756	2/11/2017	9:09:57 PM	61.7	28.3	
3757	2/11/2017	10:09:57 PM	63.5	26.8	
3758	2/11/2017	11:09:57 PM	65.4	26.2	
3759	2/12/2017	12:09:57 AM	66.2	25.6	
3760	2/12/2017	1:09:57 AM	68.6	24.7	
3761	2/12/2017	2:09:57 AM	69.3	24.3	
3762	2/12/2017	3:09:57 AM	70.0	23.5	
3763	2/12/2017	4:09:57 AM	71.2	22.8	
3764	2/12/2017	5:09:57 AM	70.9	22.7	
3765	2/12/2017	6:09:57 AM	72.1	22.7	
3766	2/12/2017	7:09:57 AM	69.9	23.7	
3767	2/12/2017	8:09:57 AM	68.6	24.8	
3768	2/12/2017	9:09:57 AM	64.1	26.4	
3769	2/12/2017	10:09:57 AM	60.9	27.9	
3770	2/12/2017	11:09:57 AM	55.3	29.4	
3771	2/12/2017	12:09:57 PM	53.3	30.8	
3772	2/12/2017	1:09:57 PM	51.7	31.6	
3773	2/12/2017	2:09:57 PM	47.9	32.1	
3774	2/12/2017	3:09:57 PM	43.2	32.8	
3775	2/12/2017	4:09:57 PM	43.1	33.7	
3776	2/12/2017	5:09:57 PM	37.7	36.5	
3777	2/12/2017	6:09:57 PM	34.0	38.5	
3778	2/12/2017	7:09:57 PM	42.9	34.7	
3779	2/12/2017	8:09:57 PM	51.7	31.2	
3780	2/12/2017	9:09:57 PM	59.3	29.7	
3781	2/12/2017	10:09:57 PM	60.8	28.9	
3782	2/12/2017	11:09:57 PM	60.9	27.8	
3783	2/13/2017	12:09:57 AM	63.9	27.2	
3784	2/13/2017	1:09:57 AM	65.8	26.5	
3785	2/13/2017	2:09:57 AM	66.8	25.9	
3786	2/13/2017	3:09:57 AM	67.8	25.6	
3787	2/13/2017	4:09:57 AM	68.1	25.0	
3788	2/13/2017	5:09:57 AM	69.6	24.3	
3789	2/13/2017	6:09:57 AM	69.5	24.4	
3790	2/13/2017	7:09:57 AM	68.6	25.5	
3791	2/13/2017	8:09:57 AM	65.6	26.8	
3792	2/13/2017	9:09:57 AM	64.7	28.2	
3793	2/13/2017	10:09:57 AM	63.4	28.9	
3794	2/13/2017	11:09:57 AM	60.4	29.7	
3795	2/13/2017	12:09:57 PM	53.9	31.4	
3796	2/13/2017	1:09:57 PM	52.9	31.2	
3797	2/13/2017	2:09:57 PM	47.9	32.9	
3798	2/13/2017	3:09:57 PM	46.1	33.6	
3799	2/13/2017	4:09:57 PM	43.5	34.8	
3800	2/13/2017	5:09:57 PM	37.8	37.3	
3801	2/13/2017	6:09:57 PM	34.1	38.8	
3802	2/13/2017	7:09:57 PM	43.7	34.7	
3803	2/13/2017	8:09:57 PM	52.3	31.8	
3804	2/13/2017	9:09:57 PM	57.1	30.6	
3805	2/13/2017	10:09:57 PM	60.9	29.4	
3806	2/13/2017	11:09:57 PM	63.7	28.5	
3807	2/14/2017	12:09:57 AM	63.8	28.2	
3808	2/14/2017	1:09:57 AM	65.6	27.3	
3809	2/14/2017	2:09:57 AM	64.4	27.4	
3810	2/14/2017	3:09:57 AM	64.8	27.1	
3811	2/14/2017	4:09:57 AM	65.6	26.6	
3812	2/14/2017	5:09:57 AM	68.1	25.9	
3813	2/14/2017	6:09:57 AM	69.8	25.9	
3814	2/14/2017	7:09:57 AM	71.4	26.2	
3815	2/14/2017	8:09:57 AM	68.9	26.8	
3816	2/14/2017	9:09:57 AM	67.7	27.7	
3817	2/14/2017	10:09:57 AM	66.7	28.6	
3818	2/14/2017	11:09:57 AM	62.7	29.9	
3819	2/14/2017	12:09:57 PM	58.1	31.3	
3820	2/14/2017	1:09:57 PM	51.9	32.6	
3821	2/14/2017	2:09:57 PM	49.3	33.4	
3822	2/14/2017	3:09:57 PM	49.4	34.1	
3823	2/14/2017	4:09:57 PM	50.1	35.0	
3824	2/14/2017	5:09:57 PM	46.0	36.2	
3825	2/14/2017	6:09:57 PM	45.5	35.7	
3826	2/14/2017	7:09:57 PM	52.5	33.2	
3827	2/14/2017	8:09:57 PM	54.8	32.4	
3828	2/14/2017	9:09:57 PM	51.5	31.4	
3829	2/14/2017	10:09:57 PM	50.1	30.9	
3830	2/14/2017	11:09:57 PM	54.6	30.2	
3831	2/15/2017	12:09:57 AM	56.2	28.6	
3832	2/15/2017	1:09:57 AM	62.2	27.7	
3833	2/15/2017	2:09:57 AM	65.8	26.9	
3834	2/15/2017	3:09:57 AM	66.3	26.5	
3835	2/15/2017	4:09:57 AM	66.8	26.5	
3836	2/15/2017	5:09:57 AM	68.7	26.1	
3837	2/15/2017	6:09:57 AM	70.5	25.6	
3838	2/15/2017	7:09:57 AM	70.2	25.8	
3839	2/15/2017	8:09:57 AM	68.5	26.8	
3840	2/15/2017	9:09:57 AM	68.3	26.8	
3841	2/15/2017	10:09:57 AM	66.4	27.4	
3842	2/15/2017	11:09:57 AM	62.3	28.5	
3843	2/15/2017	12:09:57 PM	60.6	28.9	
3844	2/15/2017	1:09:57 PM	54.2	30.9	
3845	2/15/2017	2:09:57 PM	52.9	31.2	
3846	2/15/2017	3:09:57 PM	47.7	32.4	
3847	2/15/2017	4:09:57 PM	45.2	32.8	
3848	2/15/2017	5:09:57 PM	41.4	35.4	
3849	2/15/2017	6:09:57 PM	39.9	35.0	
3850	2/15/2017	7:09:57 PM	45.5	32.1	
3851	2/15/2017	8:09:57 PM	49.7	30.9	
3852	2/15/2017	9:09:57 PM	50.7	30.1	
3853	2/15/2017	10:09:57 PM	55.5	29.4	
3854	2/15/2017	11:09:57 PM	59.0	28.7	
3855	2/16/2017	12:09:57 AM	59.2	28.0	
3856	2/16/2017	1:09:57 AM	61.0	27.3	
3857	2/16/2017	2:09:57 AM	62.1	26.9	
3858	2/16/2017	3:09:57 AM	60.2	27.0	
3859	2/16/2017	4:09:57 AM	64.5	25.8	
3860	2/16/2017	5:09:57 AM	70.7	24.8	
3861	2/16/2017	6:09:57 AM	73.0	24.4	
3862	2/16/2017	7:09:57 AM	72.6	24.9	
3863	2/16/2017	8:09:57 AM	69.6	26.0	
3864	2/16/2017	9:09:57 AM	66.2	26.8	
3865	2/16/2017	10:09:57 AM	79.0	24.6	
3866	2/16/2017	11:09:57 AM	78.2	25.5	
3867	2/16/2017	12:09:57 PM	78.6	25.8	
3868	2/16/2017	1:09:57 PM	75.1	26.6	
3869	2/16/2017	2:09:57 PM	71.6	27.6	
3870	2/16/2017	3:09:57 PM	70.7	27.6	
3871	2/16/2017	4:09:57 PM	72.6	27.1	
3872	2/16/2017	5:09:57 PM	76.2	25.9	
3873	2/16/2017	6:09:57 PM	83.4	24.1	
3874	2/16/2017	7:09:57 PM	83.5	24.3	
3875	2/16/2017	8:09:57 PM	83.9	24.2	
3876	2/16/2017	9:09:57 PM	84.5	23.8	
3877	2/16/2017	10:09:57 PM	84.6	23.3	
3878	2/16/2017	11:09:57 PM	84.7	22.7	
3879	2/17/2017	12:09:57 AM	85.5	22.7	
3880	2/17/2017	1:09:57 AM	85.5	22.7	
3881	2/17/2017	2:09:57 AM	86.0	22.4	
3882	2/17/2017	3:09:57 AM	86.8	22.0	
3883	2/17/2017	4:09:57 AM	87.3	21.9	
3884	2/17/2017	5:09:57 AM	87.5	21.9	
3885	2/17/2017	6:09:57 AM	88.3	22.1	
3886	2/17/2017	7:09:57 AM	88.4	22.1	
3887	2/17/2017	8:09:57 AM	87.3	22.5	
3888	2/17/2017	9:09:57 AM	88.4	22.8	
3889	2/17/2017	10:09:57 AM	88.4	23.3	
3890	2/17/2017	11:09:57 AM	87.9	23.8	
3891	2/17/2017	12:09:57 PM	85.0	24.9	
3892	2/17/2017	1:09:57 PM	83.5	25.8	
3893	2/17/2017	2:09:57 PM	83.5	26.2	
3894	2/17/2017	3:09:57 PM	80.8	26.7	
3895	2/17/2017	4:09:57 PM	79.3	26.9	
3896	2/17/2017	5:09:57 PM	80.2	26.1	
3897	2/17/2017	6:09:57 PM	82.1	25.8	
3898	2/17/2017	7:09:57 PM	84.1	25.8	
3899	2/17/2017	8:09:57 PM	84.1	25.6	
3900	2/17/2017	9:09:57 PM	84.8	25.0	
3901	2/17/2017	10:09:57 PM	85.6	24.8	
3902	2/17/2017	11:09:57 PM	85.8	24.7	
3903	2/18/2017	12:09:57 AM	86.0	24.5	
3904	2/18/2017	1:09:57 AM	85.6	24.5	
3905	2/18/2017	2:09:57 AM	87.4	24.2	
3906	2/18/2017	3:09:57 AM	87.8	24.0	
3907	2/18/2017	4:09:57 AM	87.8	23.7	
3908	2/18/2017	5:09:57 AM	88.0	23.6	
3909	2/18/2017	6:09:57 AM	88.3	23.5	
3910	2/18/2017	7:09:57 AM	88.5	23.7	
3911	2/18/2017	8:09:57 AM	87.6	24.3	
3912	2/18/2017	9:09:57 AM	85.2	24.8	
3913	2/18/2017	10:09:57 AM	82.0	25.6	
3914	2/18/2017	11:09:57 AM	80.4	26.4	
3915	2/18/2017	12:09:57 PM	77.6	27.7	
3916	2/18/2017	1:09:57 PM	77.0	28.0	
3917	2/18/2017	2:09:57 PM	73.4	28.6	
3918	2/18/2017	3:09:57 PM	70.5	29.3	
3919	2/18/2017	4:09:57 PM	68.0	29.6	
3920	2/18/2017	5:09:57 PM	68.1	29.2	
3921	2/18/2017	6:09:57 PM	62.9	31.6	
3922	2/18/2017	7:09:57 PM	66.7	30.2	
3923	2/18/2017	8:09:57 PM	73.1	28.7	
3924	2/18/2017	9:09:57 PM	75.6	27.9	
3925	2/18/2017	10:09:57 PM	76.5	27.4	
3926	2/18/2017	11:09:57 PM	78.2	26.8	
3927	2/19/2017	12:09:57 AM	78.7	26.4	
3928	2/19/2017	1:09:57 AM	78.9	26.2	
3929	2/19/2017	2:09:57 AM	79.2	25.9	
3930	2/19/2017	3:09:57 AM	79.9	25.6	
3931	2/19/2017	4:09:57 AM	80.7	25.3	
3932	2/19/2017	5:09:57 AM	81.8	25.2	
3933	2/19/2017	6:09:57 AM	81.8	25.3	
3934	2/19/2017	7:09:57 AM	81.9	25.6	
3935	2/19/2017	8:09:57 AM	82.1	25.9	
3936	2/19/2017	9:09:57 AM	79.8	26.7	
3937	2/19/2017	10:09:57 AM	77.4	27.3	
3938	2/19/2017	11:09:57 AM	73.7	28.6	
3939	2/19/2017	12:09:57 PM	71.6	29.3	
3940	2/19/2017	1:09:57 PM	67.7	29.3	
3941	2/19/2017	2:09:57 PM	64.7	30.4	
3942	2/19/2017	3:09:57 PM	62.4	31.4	
3943	2/19/2017	4:09:57 PM	59.3	32.3	
3944	2/19/2017	5:09:57 PM	57.4	32.7	
3945	2/19/2017	6:09:57 PM	48.5	35.4	
3946	2/19/2017	7:09:57 PM	60.6	31.7	
3947	2/19/2017	8:09:57 PM	67.5	30.0	
3948	2/19/2017	9:09:57 PM	69.5	28.8	
3949	2/19/2017	10:09:57 PM	70.9	28.2	
3950	2/19/2017	11:09:57 PM	72.5	27.7	
3951	2/20/2017	12:09:57 AM	72.5	27.3	
3952	2/20/2017	1:09:57 AM	74.8	26.3	
3953	2/20/2017	2:09:57 AM	76.2	26.0	
3954	2/20/2017	3:09:57 AM	76.9	25.5	
3955	2/20/2017	4:09:57 AM	76.9	25.2	
3956	2/20/2017	5:09:57 AM	76.4	24.8	
3957	2/20/2017	6:09:57 AM	77.2	24.9	
3958	2/20/2017	7:09:57 AM	78.7	24.4	
3959	2/20/2017	8:09:57 AM	79.0	24.8	
3960	2/20/2017	9:09:57 AM	76.3	25.7	
3961	2/20/2017	10:09:57 AM	73.0	26.7	
3962	2/20/2017	11:09:57 AM	69.7	27.8	
3963	2/20/2017	12:09:57 PM	65.8	29.1	
3964	2/20/2017	1:09:57 PM	62.3	29.6	
3965	2/20/2017	2:09:57 PM	62.7	29.1	
3966	2/20/2017	3:09:57 PM	59.8	30.3	
3967	2/20/2017	4:09:57 PM	56.8	31.1	
3968	2/20/2017	5:09:57 PM	48.9	32.9	
3969	2/20/2017	6:09:57 PM	47.3	33.1	
3970	2/20/2017	7:09:57 PM	58.8	30.4	
3971	2/20/2017	8:09:57 PM	64.3	28.5	
3972	2/20/2017	9:09:57 PM	68.9	26.6	
3973	2/20/2017	10:09:57 PM	70.2	25.9	
3974	2/20/2017	11:09:57 PM	68.9	25.5	
3975	2/21/2017	12:09:57 AM	71.1	25.4	
3976	2/21/2017	1:09:57 AM	71.1	25.4	
3977	2/21/2017	2:09:57 AM	71.1	25.0	
3978	2/21/2017	3:09:57 AM	67.0	24.1	
3979	2/21/2017	4:09:57 AM	66.7	23.8	
3980	2/21/2017	5:09:57 AM	66.6	23.2	
3981	2/21/2017	6:09:57 AM	67.1	23.2	
3982	2/21/2017	7:09:57 AM	69.1	23.3	
3983	2/21/2017	8:09:57 AM	67.1	23.9	
3984	2/21/2017	9:09:57 AM	69.3	23.4	
3985	2/21/2017	10:09:57 AM	71.4	23.4	
3986	2/21/2017	11:09:57 AM	72.3	23.5	
3987	2/21/2017	12:09:57 PM	69.8	24.4	
3988	2/21/2017	1:09:57 PM	67.9	24.9	
3989	2/21/2017	2:09:57 PM	67.7	25.7	
3990	2/21/2017	3:09:57 PM	67.7	25.8	
3991	2/21/2017	4:09:57 PM	68.8	25.8	
3992	2/21/2017	5:09:57 PM	68.1	26.0	
3993	2/21/2017	6:09:57 PM	69.2	26.1	
3994	2/21/2017	7:09:57 PM	73.3	25.6	
3995	2/21/2017	8:09:57 PM	73.8	25.2	
3996	2/21/2017	9:09:57 PM	74.3	24.8	
3997	2/21/2017	10:09:57 PM	74.6	24.9	
3998	2/21/2017	11:09:57 PM	75.0	24.6	
3999	2/22/2017	12:09:57 AM	76.1	24.4	
4000	2/22/2017	1:09:57 AM	77.6	23.9	
4001	2/22/2017	2:09:57 AM	79.3	23.4	
4002	2/22/2017	3:09:57 AM	80.4	23.0	
4003	2/22/2017	4:09:57 AM	81.7	22.6	
4004	2/22/2017	5:09:57 AM	81.5	22.7	
4005	2/22/2017	6:09:57 AM	81.7	22.6	
4006	2/22/2017	7:09:57 AM	82.0	22.7	
4007	2/22/2017	8:09:57 AM	82.6	22.9	
4008	2/22/2017	9:09:57 AM	83.7	22.9	
4009	2/22/2017	10:09:57 AM	82.5	23.3	
4010	2/22/2017	11:09:57 AM	83.5	23.1	
4011	2/22/2017	12:09:57 PM	84.6	23.3	
4012	2/22/2017	1:09:57 PM	82.9	23.6	
4013	2/22/2017	2:09:57 PM	83.3	23.3	
4014	2/22/2017	3:09:57 PM	84.7	22.9	
4015	2/22/2017	4:09:57 PM	84.0	23.1	
